season,event_slug,caption_key,judge_id,judge_number
2013,2013-a-blast-in-the-burg,CG,c-costanza-1,1
2013,2013-a-blast-in-the-burg,GE1,m-thompson-1,1
2013,2013-a-blast-in-the-burg,GE2,s-page-1,1
2013,2013-a-blast-in-the-burg,MA,c-romanowski-1,1
2013,2013-a-blast-in-the-burg,MB,c-phillips-1,1
2013,2013-a-blast-in-the-burg,MP,j-missing-1,1
2013,2013-a-blast-in-the-burg,VA,w-chumley-1,1
2013,2013-a-blast-in-the-burg,VP,j-missing-1,1
2013,2013-alabama-sounds-of-summer,CG,l-carlson-1,1
2013,2013-alabama-sounds-of-summer,GE1,d-deems-1,1
2013,2013-alabama-sounds-of-summer,GE2,j-denton-1,1
2013,2013-alabama-sounds-of-summer,MA,r-rios-1,1
2013,2013-alabama-sounds-of-summer,MB,b-taylor-1,1
2013,2013-alabama-sounds-of-summer,MP,a-dunn-1,1
2013,2013-alabama-sounds-of-summer,VA,j-carlisle-1,1
2013,2013-alabama-sounds-of-summer,VP,k-miller-1,1
2013,2013-brass-impact,CG,r-solomon-1,1
2013,2013-brass-impact,GE1,j-corradino-1,1
2013,2013-brass-impact,GE2,j-bell-1,1
2013,2013-brass-impact,MA,d-mcgrath-1,1
2013,2013-brass-impact,MB,b-fabrizio-1,1
2013,2013-brass-impact,MP,m-mullinix-1,1
2013,2013-brass-impact,VA,j-carlisle-1,1
2013,2013-brass-impact,VP,e-warren-1,1
2013,2013-cavalcade-of-brass,CG,r-kemp-1,1
2013,2013-cavalcade-of-brass,GE1,m-czapinksi-1,1
2013,2013-cavalcade-of-brass,GE2,r-isoda-1,1
2013,2013-cavalcade-of-brass,MA,l-eubanks-1,1
2013,2013-cavalcade-of-brass,MB,c-phillips-1,1
2013,2013-cavalcade-of-brass,MP,c-romanowski-1,1
2013,2013-cavalcade-of-brass,VA,c-moss-1,1
2013,2013-cavalcade-of-brass,VP,j-orefice-1,1
2013,2013-celebration-in-brass,CG,t-ochran-1,1
2013,2013-celebration-in-brass,GE1,m-turner-1,1
2013,2013-celebration-in-brass,GE2,p-hinman-1,1
2013,2013-celebration-in-brass,MA,j-bell-1,1
2013,2013-celebration-in-brass,MB,j-harper-1,1
2013,2013-celebration-in-brass,MP,m-davis-1,1
2013,2013-celebration-in-brass,VA,w-chumley-1,1
2013,2013-celebration-in-brass,VP,j-gilley-1,1
2013,2013-corps-at-the-crest-san-diego,CG,g-oliviero-1,1
2013,2013-corps-at-the-crest-san-diego,GE1,m-stone-1,1
2013,2013-corps-at-the-crest-san-diego,GE2,j-bell-1,1
2013,2013-corps-at-the-crest-san-diego,MA,j-kennedy-1,1
2013,2013-corps-at-the-crest-san-diego,MB,p-haines-1,1
2013,2013-corps-at-the-crest-san-diego,MP,j-missing-1,1
2013,2013-corps-at-the-crest-san-diego,VA,c-nelson-1,1
2013,2013-corps-at-the-crest-san-diego,VP,r-solomon-1,1
2013,2013-corps-at-the-crest-walnut,CG,r-solomon-1,1
2013,2013-corps-at-the-crest-walnut,GE1,m-stone-1,1
2013,2013-corps-at-the-crest-walnut,GE2,m-griffin-1,1
2013,2013-corps-at-the-crest-walnut,MA,p-haines-1,1
2013,2013-corps-at-the-crest-walnut,MA,m-griffin-1,2
2013,2013-corps-at-the-crest-walnut,MB,j-bell-1,1
2013,2013-corps-at-the-crest-walnut,MP,j-kennedy-1,1
2013,2013-corps-at-the-crest-walnut,VA,l-carlson-1,1
2013,2013-corps-at-the-crest-walnut,VA,m-stone-1,1
2013,2013-corps-at-the-crest-walnut,VP,c-nelson-1,1
2013,2013-dci-arkansas,CG,m-stone-1,1
2013,2013-dci-arkansas,GE1,j-orefice-1,1
2013,2013-dci-arkansas,GE2,a-lo-1,1
2013,2013-dci-arkansas,MA,j-webb-1,1
2013,2013-dci-arkansas,MB,w-dillon-1,1
2013,2013-dci-arkansas,MP,t-fox-1,1
2013,2013-dci-arkansas,VA,b-mascaro-1,1
2013,2013-dci-arkansas,VP,c-nelson-1,1
2013,2013-dci-atlanta-southeastern-championship,CG,d-torchia-1,1
2013,2013-dci-atlanta-southeastern-championship,GE1,m-kelly-1,1
2013,2013-dci-atlanta-southeastern-championship,GE2,j-harper-1,1
2013,2013-dci-atlanta-southeastern-championship,MA,j-harper-1,1
2013,2013-dci-atlanta-southeastern-championship,MA,d-mcgrath-1,1
2013,2013-dci-atlanta-southeastern-championship,MB,g-boulden-1,1
2013,2013-dci-atlanta-southeastern-championship,MP,c-rothe-1,1
2013,2013-dci-atlanta-southeastern-championship,VA,m-kelly-1,1
2013,2013-dci-atlanta-southeastern-championship,VA,m-lentz-1,1
2013,2013-dci-atlanta-southeastern-championship,VP,k-miller-1,1
2013,2013-dci-capitol-classic-corps-show,CG,c-dillon-1,1
2013,2013-dci-capitol-classic-corps-show,GE1,c-costanza-1,1
2013,2013-dci-capitol-classic-corps-show,GE2,m-rubino-1,1
2013,2013-dci-capitol-classic-corps-show,MA,m-davis-1,1
2013,2013-dci-capitol-classic-corps-show,MA,m-rubino-1,2
2013,2013-dci-capitol-classic-corps-show,MB,s-page-1,1
2013,2013-dci-capitol-classic-corps-show,MP,j-wilson-1,1
2013,2013-dci-capitol-classic-corps-show,VA,j-sterrett-1,1
2013,2013-dci-capitol-classic-corps-show,VA,c-costanza-1,1
2013,2013-dci-capitol-classic-corps-show,VP,m-thompson-1,1
2013,2013-dci-championships-open-class-championship-finals,CG,c-dillon-1,1
2013,2013-dci-championships-open-class-championship-finals,GE1,c-williams-1,1
2013,2013-dci-championships-open-class-championship-finals,GE2,r-greenwell-1,1
2013,2013-dci-championships-open-class-championship-finals,MA,b-fabrizio-1,1
2013,2013-dci-championships-open-class-championship-finals,MB,s-page-1,1
2013,2013-dci-championships-open-class-championship-finals,MP,c-rothe-1,1
2013,2013-dci-championships-open-class-championship-finals,VA,j-sturgeon-1,1
2013,2013-dci-championships-open-class-championship-finals,VP,w-chumley-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,CG,c-nelson-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,GE1,m-stone-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,GE2,d-carbone-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MA,t-fox-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MB,a-lo-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MP,g-fugett-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,VA,j-orefice-1,1
2013,2013-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,VP,b-mascaro-1,1
2013,2013-dci-eastern-classic,CG,s-adamo-1,1
2013,2013-dci-eastern-classic,GE1,r-kemp-1,1
2013,2013-dci-eastern-classic,GE1,m-turner-1,2
2013,2013-dci-eastern-classic,GE2,g-fugett-1,1
2013,2013-dci-eastern-classic,GE2,k-turner-1,2
2013,2013-dci-eastern-classic,MA,j-kennedy-1,1
2013,2013-dci-eastern-classic,MB,a-lo-1,1
2013,2013-dci-eastern-classic,MP,j-prosperie-1,1
2013,2013-dci-eastern-classic,VA,g-oliviero-1,1
2013,2013-dci-eastern-classic,VP,j-orefice-1,1
2013,2013-dci-eastern-classic-2,CG,s-adamo-1,1
2013,2013-dci-eastern-classic-2,GE1,r-kemp-1,1
2013,2013-dci-eastern-classic-2,GE1,m-turner-1,2
2013,2013-dci-eastern-classic-2,GE2,g-fugett-1,1
2013,2013-dci-eastern-classic-2,GE2,k-turner-1,2
2013,2013-dci-eastern-classic-2,MA,j-kennedy-1,1
2013,2013-dci-eastern-classic-2,MB,a-lo-1,1
2013,2013-dci-eastern-classic-2,MP,j-prosperie-1,1
2013,2013-dci-eastern-classic-2,VA,g-oliviero-1,1
2013,2013-dci-eastern-classic-2,VP,j-orefice-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,CG,m-turner-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,GE1,r-kemp-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,GE2,d-carbone-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,MA,a-lo-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,MB,l-eubanks-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,MP,j-pipitone-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,VA,d-torchia-1,1
2013,2013-dci-houston-presented-by-the-exsightment-of-sound,VP,f-morris-1,1
2013,2013-dci-in-the-heartland,CG,j-gilley-1,1
2013,2013-dci-in-the-heartland,GE1,d-deems-1,1
2013,2013-dci-in-the-heartland,GE2,j-webb-1,1
2013,2013-dci-in-the-heartland,MA,b-taylor-1,1
2013,2013-dci-in-the-heartland,MB,d-davis-1,1
2013,2013-dci-in-the-heartland,MP,a-dunn-1,1
2013,2013-dci-in-the-heartland,VA,j-corradino-1,1
2013,2013-dci-in-the-heartland,VP,r-ryles-1,1
2013,2013-dci-minnesota,CG,m-lentz-1,1
2013,2013-dci-minnesota,GE1,l-carlson-1,1
2013,2013-dci-minnesota,GE1,d-niebauer-1,2
2013,2013-dci-minnesota,GE2,w-dillon-1,1
2013,2013-dci-minnesota,GE2,n-jones-1,2
2013,2013-dci-minnesota,MA,k-turner-1,1
2013,2013-dci-minnesota,MA,w-dillon-1,1
2013,2013-dci-minnesota,MA,n-jones-1,2
2013,2013-dci-minnesota,MB,m-mcgahey-1,1
2013,2013-dci-minnesota,MP,m-griffin-1,1
2013,2013-dci-minnesota,VA,l-carlson-1,1
2013,2013-dci-minnesota,VA,k-giese-1,1
2013,2013-dci-minnesota,VA,d-niebauer-1,2
2013,2013-dci-minnesota,VP,b-jones-1,1
2013,2013-dci-north-alabama,CG,l-carlson-1,1
2013,2013-dci-north-alabama,GE1,b-jones-1,1
2013,2013-dci-north-alabama,GE2,n-jones-1,1
2013,2013-dci-north-alabama,MA,j-kennedy-1,1
2013,2013-dci-north-alabama,MB,c-crotts-1,1
2013,2013-dci-north-alabama,MP,g-fugett-1,1
2013,2013-dci-north-alabama,VA,j-carlisle-1,1
2013,2013-dci-north-alabama,VP,k-giese-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,CG,r-kemp-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,GE1,f-morris-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,GE2,d-davis-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,MA,l-eubanks-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,MB,m-mcgahey-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,MP,m-griffin-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,VA,d-torchia-1,1
2013,2013-dci-north-dallas-presented-by-coserv-electric-for-red-river-thunder,VP,m-turner-1,1
2013,2013-dci-southern-mississippi,CG,d-niebauer-1,1
2013,2013-dci-southern-mississippi,GE1,l-carlson-1,1
2013,2013-dci-southern-mississippi,GE2,j-denton-1,1
2013,2013-dci-southern-mississippi,MA,a-dunn-1,1
2013,2013-dci-southern-mississippi,MB,r-rios-1,1
2013,2013-dci-southern-mississippi,MP,j-prosperie-1,1
2013,2013-dci-southern-mississippi,VA,s-pizani-1,1
2013,2013-dci-southern-mississippi,VP,j-carlisle-1,1
2013,2013-dci-southwestern-championships-the-alamodome,CG,j-gilley-1,1
2013,2013-dci-southwestern-championships-the-alamodome,GE1,m-czapinksi-1,1
2013,2013-dci-southwestern-championships-the-alamodome,GE1,f-morris-1,2
2013,2013-dci-southwestern-championships-the-alamodome,GE2,j-allison-dma-1,1
2013,2013-dci-southwestern-championships-the-alamodome,GE2,j-bell-1,2
2013,2013-dci-southwestern-championships-the-alamodome,MA,d-carbone-1,1
2013,2013-dci-southwestern-championships-the-alamodome,MB,a-cook-1,1
2013,2013-dci-southwestern-championships-the-alamodome,MP,m-griffin-1,1
2013,2013-dci-southwestern-championships-the-alamodome,VA,t-ochran-1,1
2013,2013-dci-southwestern-championships-the-alamodome,VP,m-thompson-1,1
2013,2013-dci-st-louis,CG,j-howell-1,1
2013,2013-dci-st-louis,GE1,k-miller-1,1
2013,2013-dci-st-louis,GE2,a-lo-1,1
2013,2013-dci-st-louis,MA,d-bryan-1,1
2013,2013-dci-st-louis,MB,p-haines-1,1
2013,2013-dci-st-louis,MP,j-pipitone-1,1
2013,2013-dci-st-louis,VA,l-carlson-1,1
2013,2013-dci-st-louis,VP,k-baker-1,1
2013,2013-dci-world-championship-finals,CG,l-carlson-1,1
2013,2013-dci-world-championship-finals,GE1,m-czapinksi-1,1
2013,2013-dci-world-championship-finals,GE1,r-kemp-1,2
2013,2013-dci-world-championship-finals,GE2,j-bell-1,1
2013,2013-dci-world-championship-finals,GE2,w-dillon-1,2
2013,2013-dci-world-championship-finals,MA,d-mcgrath-1,1
2013,2013-dci-world-championship-finals,MB,a-lo-1,1
2013,2013-dci-world-championship-finals,MP,j-prosperie-1,1
2013,2013-dci-world-championship-finals,VA,m-lentz-1,1
2013,2013-dci-world-championship-finals,VP,m-turner-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,CG,m-thompson-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,GE1,c-costanza-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,GE2,s-page-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,MA,c-romanowski-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,MB,c-phillips-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,MP,m-davis-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,VA,j-sterrett-1,1
2013,2013-dci-world-championships-open-class-championship-prelims,VP,k-baker-1,1
2013,2013-dci-world-championships-prelims,CG,g-oliviero-1,1
2013,2013-dci-world-championships-prelims,GE1,m-kelly-1,1
2013,2013-dci-world-championships-prelims,GE1,d-niebauer-1,2
2013,2013-dci-world-championships-prelims,GE2,j-allison-dma-1,1
2013,2013-dci-world-championships-prelims,GE2,j-harper-1,2
2013,2013-dci-world-championships-prelims,MA,a-cook-1,1
2013,2013-dci-world-championships-prelims,MB,g-boulden-1,1
2013,2013-dci-world-championships-prelims,MP,m-griffin-1,1
2013,2013-dci-world-championships-prelims,VA,k-giese-1,1
2013,2013-dci-world-championships-prelims,VP,m-thompson-1,1
2013,2013-dci-world-championships-semifinals,CG,d-torchia-1,1
2013,2013-dci-world-championships-semifinals,GE1,k-miller-1,1
2013,2013-dci-world-championships-semifinals,GE1,f-morris-1,2
2013,2013-dci-world-championships-semifinals,GE2,n-jones-1,1
2013,2013-dci-world-championships-semifinals,GE2,k-turner-1,2
2013,2013-dci-world-championships-semifinals,MA,j-kennedy-1,1
2013,2013-dci-world-championships-semifinals,MB,m-mcgahey-1,1
2013,2013-dci-world-championships-semifinals,MP,g-fugett-1,1
2013,2013-dci-world-championships-semifinals,VA,t-ochran-1,1
2013,2013-dci-world-championships-semifinals,VP,j-orefice-1,1
2013,2013-drum-corps-an-american-tradition,CG,m-czapinksi-1,1
2013,2013-drum-corps-an-american-tradition,GE1,s-adamo-1,1
2013,2013-drum-corps-an-american-tradition,GE2,w-dillon-1,1
2013,2013-drum-corps-an-american-tradition,MA,d-bryan-1,1
2013,2013-drum-corps-an-american-tradition,MB,m-hoskins-1,1
2013,2013-drum-corps-an-american-tradition,MP,g-howarth-1,1
2013,2013-drum-corps-an-american-tradition,VA,b-mascaro-1,1
2013,2013-drum-corps-an-american-tradition,VP,c-moss-1,1
2013,2013-drum-corps-an-american-tradition-2,CG,m-stone-1,1
2013,2013-drum-corps-an-american-tradition-2,GE1,j-howell-1,1
2013,2013-drum-corps-an-american-tradition-2,GE2,m-mast-1,1
2013,2013-drum-corps-an-american-tradition-2,MA,n-jones-1,1
2013,2013-drum-corps-an-american-tradition-2,MB,p-mcgarr-1,1
2013,2013-drum-corps-an-american-tradition-2,MP,m-griffin-1,1
2013,2013-drum-corps-an-american-tradition-2,VA,f-miller-1,1
2013,2013-drum-corps-an-american-tradition-2,VP,b-thomas-1,1
2013,2013-drum-corps-an-american-tradition-3,CG,m-kelly-1,1
2013,2013-drum-corps-an-american-tradition-3,GE1,c-williams-1,1
2013,2013-drum-corps-an-american-tradition-3,GE2,j-mitchell-1,1
2013,2013-drum-corps-an-american-tradition-3,MA,w-dillon-1,1
2013,2013-drum-corps-an-american-tradition-3,MB,m-mast-1,1
2013,2013-drum-corps-an-american-tradition-3,MP,m-griffin-1,1
2013,2013-drum-corps-an-american-tradition-3,VA,m-stone-1,1
2013,2013-drum-corps-an-american-tradition-3,VP,s-adamo-1,1
2013,2013-drums-across-cajun-field,CG,d-niebauer-1,1
2013,2013-drums-across-cajun-field,GE1,s-pizani-1,1
2013,2013-drums-across-cajun-field,GE2,g-boulden-1,1
2013,2013-drums-across-cajun-field,MA,j-pipitone-1,1
2013,2013-drums-across-cajun-field,MB,b-taylor-1,1
2013,2013-drums-across-cajun-field,MP,j-prosperie-1,1
2013,2013-drums-across-cajun-field,VA,d-burke-1,1
2013,2013-drums-across-cajun-field,VP,j-carlisle-1,1
2013,2013-drums-across-kansas,CG,j-corradino-1,1
2013,2013-drums-across-kansas,GE1,j-carlisle-1,1
2013,2013-drums-across-kansas,GE2,m-mullinix-1,1
2013,2013-drums-across-kansas,MA,d-davis-1,1
2013,2013-drums-across-kansas,MB,d-mcgrath-1,1
2013,2013-drums-across-kansas,MP,j-pipitone-1,1
2013,2013-drums-across-kansas,VA,e-warren-1,1
2013,2013-drums-across-kansas,VP,k-miller-1,1
2013,2013-drums-across-nebraska,CG,j-gilley-1,1
2013,2013-drums-across-nebraska,GE1,m-czapinksi-1,1
2013,2013-drums-across-nebraska,GE2,j-harper-1,1
2013,2013-drums-across-nebraska,MA,m-mast-1,1
2013,2013-drums-across-nebraska,MB,c-phillips-1,1
2013,2013-drums-across-nebraska,MP,c-romanowski-1,1
2013,2013-drums-across-nebraska,VA,t-ochran-1,1
2013,2013-drums-across-nebraska,VP,m-thompson-1,1
2013,2013-drums-across-the-tri-state,CG,f-miller-1,1
2013,2013-drums-across-the-tri-state,GE1,b-thomas-1,1
2013,2013-drums-across-the-tri-state,GE2,c-phillips-1,1
2013,2013-drums-across-the-tri-state,MA,s-calhoun-1,1
2013,2013-drums-across-the-tri-state,MB,m-hoskins-1,1
2013,2013-drums-across-the-tri-state,MP,d-bryan-1,1
2013,2013-drums-across-the-tri-state,VA,d-deems-1,1
2013,2013-drums-across-the-tri-state,VP,r-ryles-1,1
2013,2013-drums-along-the-mohawk,CG,j-howell-1,1
2013,2013-drums-along-the-mohawk,GE1,r-kemp-1,1
2013,2013-drums-along-the-mohawk,GE2,b-cappelluti-1,1
2013,2013-drums-along-the-mohawk,MA,k-turner-1,1
2013,2013-drums-along-the-mohawk,MB,p-mcgarr-1,1
2013,2013-drums-along-the-mohawk,MP,g-howarth-1,1
2013,2013-drums-along-the-mohawk,VA,b-mascaro-1,1
2013,2013-drums-along-the-mohawk,VP,m-turner-1,1
2013,2013-drums-along-the-rockies,CG,k-miller-1,1
2013,2013-drums-along-the-rockies,GE1,f-morris-1,1
2013,2013-drums-along-the-rockies,GE2,n-jones-1,1
2013,2013-drums-along-the-rockies,MA,a-cook-1,1
2013,2013-drums-along-the-rockies,MB,p-mcgarr-1,1
2013,2013-drums-along-the-rockies,MP,p-furnari-1,1
2013,2013-drums-along-the-rockies,VA,m-lentz-1,1
2013,2013-drums-along-the-rockies,VP,k-giese-1,1
2013,2013-drums-in-northern-virginia,CG,b-thomas-1,1
2013,2013-drums-in-northern-virginia,GE1,r-ryles-1,1
2013,2013-drums-in-northern-virginia,GE2,j-bell-1,1
2013,2013-drums-in-northern-virginia,MA,p-mcgarr-1,1
2013,2013-drums-in-northern-virginia,MB,s-calhoun-1,1
2013,2013-drums-in-northern-virginia,MP,t-fox-1,1
2013,2013-drums-in-northern-virginia,VA,f-miller-1,1
2013,2013-drums-in-northern-virginia,VP,d-deems-1,1
2013,2013-drums-of-summer,CG,j-gilley-1,1
2013,2013-drums-of-summer,GE1,r-kemp-1,1
2013,2013-drums-of-summer,GE2,d-davis-1,1
2013,2013-drums-of-summer,MA,d-carbone-1,1
2013,2013-drums-of-summer,MB,m-mast-1,1
2013,2013-drums-of-summer,MP,m-mullinix-1,1
2013,2013-drums-of-summer,VA,d-torchia-1,1
2013,2013-drums-of-summer,VP,m-turner-1,1
2013,2013-east-coast-classic,CG,g-oliviero-1,1
2013,2013-east-coast-classic,GE1,m-kelly-1,1
2013,2013-east-coast-classic,GE2,j-kennedy-1,1
2013,2013-east-coast-classic,MA,w-dillon-1,1
2013,2013-east-coast-classic,MB,d-mactaggart-1,1
2013,2013-east-coast-classic,MP,p-furnari-1,1
2013,2013-east-coast-classic,VA,d-torchia-1,1
2013,2013-east-coast-classic,VP,f-morris-1,1
2013,2013-emerald-city-music-games,CG,d-niebauer-1,1
2013,2013-emerald-city-music-games,GE1,j-carlisle-1,1
2013,2013-emerald-city-music-games,GE2,j-bell-1,1
2013,2013-emerald-city-music-games,MA,c-dunn-1,1
2013,2013-emerald-city-music-games,MB,p-mcgarr-1,1
2013,2013-emerald-city-music-games,MP,t-fox-1,1
2013,2013-emerald-city-music-games,VA,e-warren-1,1
2013,2013-emerald-city-music-games,VP,j-orefice-1,1
2013,2013-four-flags-spectacular,CG,m-thompson-1,1
2013,2013-four-flags-spectacular,GE1,c-costanza-1,1
2013,2013-four-flags-spectacular,GE2,c-phillips-1,1
2013,2013-four-flags-spectacular,MA,b-fabrizio-1,1
2013,2013-four-flags-spectacular,MB,s-page-1,1
2013,2013-four-flags-spectacular,MP,c-romanowski-1,1
2013,2013-four-flags-spectacular,VA,j-sterrett-1,1
2013,2013-four-flags-spectacular,VP,w-chumley-1,1
2013,2013-laguna-hills,CG,j-sterrett-1,1
2013,2013-laguna-hills,GE1,k-baker-1,1
2013,2013-laguna-hills,GE2,b-fabrizio-1,1
2013,2013-laguna-hills,MA,c-rothe-1,1
2013,2013-laguna-hills,MA,b-fabrizio-1,2
2013,2013-laguna-hills,MB,w-whaley-1,1
2013,2013-laguna-hills,MP,a-kristensen-1,1
2013,2013-laguna-hills,VA,c-dillon-1,1
2013,2013-laguna-hills,VA,k-baker-1,1
2013,2013-laguna-hills,VP,c-nelson-1,1
2013,2013-lake-erie-fanfare,CG,j-orefice-1,1
2013,2013-lake-erie-fanfare,GE1,d-niebauer-1,1
2013,2013-lake-erie-fanfare,GE2,m-rubino-1,1
2013,2013-lake-erie-fanfare,MA,b-cappelluti-1,1
2013,2013-lake-erie-fanfare,MB,c-crotts-1,1
2013,2013-lake-erie-fanfare,MP,m-griffin-1,1
2013,2013-lake-erie-fanfare,VA,j-carlisle-1,1
2013,2013-lake-erie-fanfare,VP,e-warren-1,1
2013,2013-legends-drum-corps-open,CG,c-dillon-1,1
2013,2013-legends-drum-corps-open,GE1,d-deems-1,1
2013,2013-legends-drum-corps-open,GE2,s-page-1,1
2013,2013-legends-drum-corps-open,MA,r-greenwell-1,1
2013,2013-legends-drum-corps-open,MB,b-fabrizio-1,1
2013,2013-legends-drum-corps-open,MP,m-davis-1,1
2013,2013-legends-drum-corps-open,VA,e-warren-1,1
2013,2013-legends-drum-corps-open,VP,j-orefice-1,1
2013,2013-loudest-show-on-earth,CG,j-sterrett-1,1
2013,2013-loudest-show-on-earth,GE1,m-thompson-1,1
2013,2013-loudest-show-on-earth,GE2,s-page-1,1
2013,2013-loudest-show-on-earth,MA,j-wilson-1,1
2013,2013-loudest-show-on-earth,MA,s-page-1,2
2013,2013-loudest-show-on-earth,MB,m-rubino-1,1
2013,2013-loudest-show-on-earth,MP,m-davis-1,1
2013,2013-loudest-show-on-earth,VA,c-costanza-1,1
2013,2013-loudest-show-on-earth,VA,m-thompson-1,1
2013,2013-loudest-show-on-earth,VP,c-dillon-1,1
2013,2013-midcal-champions-showcase,CG,d-torchia-1,1
2013,2013-midcal-champions-showcase,GE1,m-kelly-1,1
2013,2013-midcal-champions-showcase,GE2,k-turner-1,1
2013,2013-midcal-champions-showcase,MA,g-markham-1,1
2013,2013-midcal-champions-showcase,MB,d-mcgrath-1,1
2013,2013-midcal-champions-showcase,MP,a-kristensen-1,1
2013,2013-midcal-champions-showcase,VA,g-oliviero-1,1
2013,2013-midcal-champions-showcase,VP,r-solomon-1,1
2013,2013-mississippi-sound-spectacular,CG,d-burke-1,1
2013,2013-mississippi-sound-spectacular,GE1,d-niebauer-1,1
2013,2013-mississippi-sound-spectacular,GE2,w-dillon-1,1
2013,2013-mississippi-sound-spectacular,MA,j-denton-1,1
2013,2013-mississippi-sound-spectacular,MB,g-boulden-1,1
2013,2013-mississippi-sound-spectacular,MP,j-pipitone-1,1
2013,2013-mississippi-sound-spectacular,VA,j-carlisle-1,1
2013,2013-mississippi-sound-spectacular,VP,s-pizani-1,1
2013,2013-music-on-the-march,CG,m-turner-1,1
2013,2013-music-on-the-march,GE1,j-howell-1,1
2013,2013-music-on-the-march,GE2,j-bell-1,1
2013,2013-music-on-the-march,MA,w-dillon-1,1
2013,2013-music-on-the-march,MB,p-hinman-1,1
2013,2013-music-on-the-march,MP,d-carbone-1,1
2013,2013-music-on-the-march,VA,w-chumley-1,1
2013,2013-music-on-the-march,VP,c-moss-1,1
2013,2013-music-on-the-move,CG,l-carlson-1,1
2013,2013-music-on-the-move,GE1,j-howell-1,1
2013,2013-music-on-the-move,GE2,p-haines-1,1
2013,2013-music-on-the-move,MA,b-fabrizio-1,1
2013,2013-music-on-the-move,MB,a-lo-1,1
2013,2013-music-on-the-move,MP,d-bryan-1,1
2013,2013-music-on-the-move,VA,k-baker-1,1
2013,2013-music-on-the-move,VP,r-solomon-1,1
2013,2013-music-to-the-core,CG,k-baker-1,1
2013,2013-music-to-the-core,GE1,c-williams-1,1
2013,2013-music-to-the-core,GE2,r-greenwell-1,1
2013,2013-music-to-the-core,MA,c-rothe-1,1
2013,2013-music-to-the-core,MB,c-phillips-1,1
2013,2013-music-to-the-core,MP,j-wilson-1,1
2013,2013-music-to-the-core,VA,j-sturgeon-1,1
2013,2013-music-to-the-core,VP,c-dillon-1,1
2013,2013-nightbeat,CG,j-howell-1,1
2013,2013-nightbeat,GE1,m-kelly-1,1
2013,2013-nightbeat,GE2,j-allison-dma-1,1
2013,2013-nightbeat,MA,g-williams-1,1
2013,2013-nightbeat,MB,c-phillips-1,1
2013,2013-nightbeat,MP,d-bryan-1,1
2013,2013-nightbeat,VA,c-moss-1,1
2013,2013-nightbeat,VP,k-miller-1,1
2013,2013-pageant-of-drums,CG,w-chumley-1,1
2013,2013-pageant-of-drums,GE1,e-warren-1,1
2013,2013-pageant-of-drums,GE2,j-webb-1,1
2013,2013-pageant-of-drums,MA,r-isoda-1,1
2013,2013-pageant-of-drums,MB,l-eubanks-1,1
2013,2013-pageant-of-drums,MP,a-dunn-1,1
2013,2013-pageant-of-drums,VA,j-orefice-1,1
2013,2013-pageant-of-drums,VP,k-baker-1,1
2013,2013-percussion-on-the-pearl,CG,w-chumley-1,1
2013,2013-percussion-on-the-pearl,GE1,j-gilley-1,1
2013,2013-percussion-on-the-pearl,GE2,j-harper-1,1
2013,2013-percussion-on-the-pearl,MA,m-davis-1,1
2013,2013-percussion-on-the-pearl,MB,m-mcgahey-1,1
2013,2013-percussion-on-the-pearl,MP,b-cappelluti-1,1
2013,2013-percussion-on-the-pearl,VA,t-ochran-1,1
2013,2013-percussion-on-the-pearl,VP,j-howell-1,1
